intent_slot_only_1	an email	send_email	EMAIL	an <message_type>email</message_type>						
intent_slot_only_5708	Do I have any new emails	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5709	Do I have any new emails from my manager	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5710	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5711	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5712	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5713	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5714	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5715	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5716	Do I have any new emails from my manager?	email_other	EMAIL	Do I have any new <message_type>emails</message_type> from my manager?						
intent_slot_only_5717	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5718	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5719	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5720	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5721	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5722	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5723	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5724	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5725	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5726	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5727	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5728	do I have any new emails?	email_other	EMAIL	Do I have any new <message_type>emails</message_type>						
intent_slot_only_5729	Do I have any new mail	email_other	EMAIL	do i have any new <message_type>mail</message_type>						
intent_slot_only_5730	Do I have any new mail messages	email_other	EMAIL	Do I have any new <message_type>mail</message_type> messages						
intent_slot_only_5731	Do I have email	email_other	EMAIL	do i have <message_type>email</message_type>?						
intent_slot_only_5732	Do I have emails from my manager	email_other	EMAIL	do i have <message_type>emails</message_type> from my manager						
intent_slot_only_5733	Do I have mail	email_other	EMAIL	do i have <message_type>mail</message_type>						
intent_slot_only_5734	Don't be so dumb Hey Cortana get me all my email	email_other	EMAIL	Don&apos;t be so dumb Hey Cortana get me all my <message_type>email</message_type>						
intent_slot_only_5735	Email	send_email	EMAIL	email						
intent_slot_only_5736	Email	send_email	EMAIL	email						
intent_slot_only_5737	Email	send_email	EMAIL	email						
intent_slot_only_5738	Email	send_email	EMAIL	email						
intent_slot_only_5739	Email	send_email	EMAIL	email						
intent_slot_only_5740	Email	send_email	EMAIL	email						
intent_slot_only_5741	Email	send_email	EMAIL	email						
intent_slot_only_5742	Email	send_email	EMAIL	email						
intent_slot_only_5743	Email	send_email	EMAIL	email						
intent_slot_only_5744	Email	send_email	EMAIL	email						
intent_slot_only_5745	Email	send_email	EMAIL	email						
intent_slot_only_5746	Email	send_email	EMAIL	email						
intent_slot_only_5747	Email	send_email	EMAIL	email						
intent_slot_only_5748	Email	send_email	EMAIL	email						
intent_slot_only_5749	Email	send_email	EMAIL	email						
intent_slot_only_5750	Email	send_email	EMAIL	email						
intent_slot_only_5751	Email	send_email	EMAIL	email						
intent_slot_only_5752	Email	send_email	EMAIL	email						
intent_slot_only_5753	Email	send_email	EMAIL	email						
intent_slot_only_5754	Email	send_email	EMAIL	email						
intent_slot_only_5755	Email	send_email	EMAIL	email						
intent_slot_only_5756	Email	send_email	EMAIL	email						
intent_slot_only_5757	Email	send_email	EMAIL	email						
intent_slot_only_5758	Email	send_email	EMAIL	email						
intent_slot_only_5759	Email	send_email	EMAIL	email						
intent_slot_only_5760	Email	send_email	EMAIL	email						
intent_slot_only_5761	Email	send_email	EMAIL	email						
intent_slot_only_5762	Email	send_email	EMAIL	email						
intent_slot_only_5763	Email	send_email	EMAIL	email						
intent_slot_only_5764	Email	send_email	EMAIL	email						
intent_slot_only_5765	Email	send_email	EMAIL	email						
intent_slot_only_5766	Email	send_email	EMAIL	email						
intent_slot_only_5767	Email	send_email	EMAIL	email						
intent_slot_only_5768	Email	send_email	EMAIL	email						
intent_slot_only_5769	Email Eagles nest reviews	send_email	EMAIL	<message_type>email</message_type> <message>eagles nest reviews</message>						
intent_slot_only_5770	email for loraynepate@gmail.com	send_email	EMAIL	<message_type>email</message_type> for <email_address>loraynepate@gmail.com</email_address>						
intent_slot_only_5771	Email from my contacts	send_email	EMAIL	<message_type>email</message_type> from my contacts						
intent_slot_only_5772	Email gaiteru weather music	send_email	EMAIL	<message_type>email</message_type> <message>gaiteru weather music</message>						
intent_slot_only_5773	Email I want 1	send_email	EMAIL	<message_type>email</message_type> <message>i want 1</message>						
intent_slot_only_5774	Email me do what I need to do they just do what I need to do for this to work	send_email	EMAIL	<message_type>email</message_type> <relationship_name>me</relationship_name> <message>do what I need to do they just do what I need to do for this to work</message>						
intent_slot_only_5775	Email message	send_email	EMAIL	<message_type>email</message_type> message						
intent_slot_only_5776	Email Nancy Pelosi	send_email	EMAIL	<message_type>email</message_type> <contact_name>Nancy Pelosi</contact_name>						
intent_slot_only_5777	email please	send_email	EMAIL	<message_type>email</message_type> please						
intent_slot_only_5778	Email please	send_email	EMAIL	<message_type>email</message_type> please						
intent_slot_only_5779	Email please	send_email	EMAIL	<message_type>email</message_type> please						
intent_slot_only_5780	email sent to me	email_other	EMAIL	<message_type>email</message_type> sent to <relationship_name>me</relationship_name>						
intent_slot_only_5781	Email this photo	send_email	EMAIL	<message_type>email</message_type> this photo						
intent_slot_only_5782	email thomas gueirn	send_email	EMAIL	<message_type>email</message_type> <contact_name>thomas gueirn</contact_name>						
intent_slot_only_5783	email to Don Trump	send_email	EMAIL	<message_type>email</message_type> to <contact_name>Don Trump</contact_name>						
intent_slot_only_5784	email to Kevin Gibbs	send_email	EMAIL	<message_type>email</message_type> to <contact_name>kevin gibbs</contact_name>						
intent_slot_only_5785	email to megan	send_email	EMAIL	<message_type>email</message_type> to <contact_name>megan</contact_name>						
intent_slot_only_5786	email to Shelleysharper@alvarado.bzAalvarado.bz	send_email	EMAIL	<message_type>email</message_type> to <email_address>shelleysharper@alvarado.bzaalvarado.bz</email_address>						
intent_slot_only_5787	Email weather radar	email_other	EMAIL	<message_type>email</message_type> weather radar						
intent_slot_only_5788	Email Winchester	send_email	EMAIL	<message_type>email</message_type> <contact_name>winchester</contact_name>						
intent_slot_only_5789	Email your degree	send_email	EMAIL	<message_type>email</message_type> <message>your degree</message>						
intent_slot_only_5790	Emails	email_other	EMAIL	emails						
intent_slot_only_5791	Emails	email_other	EMAIL	emails						
