ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor	SelectionIgnore
59a4b75f-ab96-4298-8dde-02c3c160921a	1	5/7/2020 2:17:57 AM	user_other		Daniel Peixoto (Zen3 Infosolutions America Inc)  reports to  Minakshi Jaiswal (Zen3 Infosolutions America Inc) .				[]		CoW	Speech	1	1.13		uwp	
59ce72dc-4406-4426-bd55-8fd282d3c8b8	0	5/21/2020 4:40:45 PM	user	Open Azure portal.	Alright.	ONDEVICE	open_application	Open <app_name>Azure portal</app_name>.	[]		CoW	Speech	1	1.13		uwp	
59ce72dc-4406-4426-bd55-8fd282d3c8b8	1	5/21/2020 4:40:46 PM	user_other		Sorry, I couldn't find Azure portal for you.				[]		CoW	Speech	1	1.13		uwp	
59e51e41-f921-4c04-af5f-cfe53a4b3093	0	5/20/2020 8:27:13 PM	user	Set an alarm.	Sure thing, what time would you like your alarm?	ALARM	set_alarm	Set an alarm.	[]		CoW	Speech	1	1.13		uwp	
59e51e41-f921-4c04-af5f-cfe53a4b3093	1	5/20/2020 8:27:20 PM	user	Morning.	Alright, I've turned on your alarm for  5:00 AM .	ALARM	set_alarm	<start_time>Morning</start_time>.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_alarm"], "TaskFrameGUID": ["AlarmSkillUWPActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
59e92806-bfe1-4a36-b240-75e810798ced	0	5/14/2020 3:56:44 AM	user	Hey Cortana Microsoft.	Alright.	NOTSURE	other_domain	Hey Cortana Microsoft.	[]		CoW	Speech	1	1.13		uwp	
59e92806-bfe1-4a36-b240-75e810798ced	1	5/14/2020 3:56:46 AM	user_other		Which Microsoft do you want?				[]		CoW	Speech	1	1.13		uwp	
59e92806-bfe1-4a36-b240-75e810798ced	2	5/14/2020 3:56:51 AM	user	Cancel that.	Canceled.	COMMON	cancel	Cancel that.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["AppCommanding_LaunchAppV2GUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
59f2fd6a-5ca9-4cf5-8bb5-55c041be7503	0	5/4/2020 12:13:40 PM	user	Show my current meeting.		CALENDAR	navigate_calendar	Show my <start_time>current</start_time> meeting.	[]		CoW	Speech	1	1.13		uwp	
59f2fd6a-5ca9-4cf5-8bb5-55c041be7503	1	5/4/2020 12:13:41 PM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
59f2fd6a-5ca9-4cf5-8bb5-55c041be7503	2	5/4/2020 12:13:42 PM	user_other		You don't have anything scheduled for right now.				[]		CoW	Speech	1	1.13		uwp	
5a091981-e11d-4fd6-bdfe-a4e68ac517b1	0	5/7/2020 11:01:49 AM	user	Giant my afternoon meetings.		NOTSURE	notsure_other	Giant my afternoon meetings.	[]		CoW	Speech	1	1.13		uwp	
5a091981-e11d-4fd6-bdfe-a4e68ac517b1	1	5/7/2020 11:01:50 AM	user_other		Which meeting would you like to join?				[]		CoW	Speech	1	1.13		uwp	
5a091981-e11d-4fd6-bdfe-a4e68ac517b1	2	5/7/2020 11:01:56 AM	user	Everyone.	Which meeting did you wanna join?	NOTSURE	notsure_other	Everyone.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5a091981-e11d-4fd6-bdfe-a4e68ac517b1	3	5/7/2020 11:02:06 AM	user	Focus time.	This meeting doesn't have a Skype or Teams link.	NOTSURE	notsure_other	Focus time.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5a6f6738-6c05-46e0-a468-e57b33fb4368	0	5/4/2020 11:42:45 AM	user	What are my meetings?		CALENDAR	find_calendar_entry	what are my meetings	[]		CoW	Speech	1	1.13		uwp	
5a6f6738-6c05-46e0-a468-e57b33fb4368	1	5/4/2020 11:42:46 AM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
5a6f6738-6c05-46e0-a468-e57b33fb4368	2	5/4/2020 11:42:47 AM	user_other		I found 3 events for today.				[]		CoW	Speech	1	1.13		uwp	
5a7747fb-d230-49b8-b062-49d6f205ec10	0	5/7/2020 3:35:37 PM	user	Set a timer for 10 minutes.	There's already a timer going, should I restart it for?	ALARM	set_timer	Set a timer for <duration>10 minutes</duration>.	[]		CoW	Speech	1	1.13		uwp	
5a7747fb-d230-49b8-b062-49d6f205ec10	1	5/7/2020 3:35:44 PM	user	Yes.	I'll start your timer for 10 minutes.	ALARM	confirm	Yes.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5a9c882f-7e20-467f-a680-4be872d31a72	0	5/28/2020 4:49:30 AM	user	Set a reminder.		REMINDER	create_single_reminder	Set a reminder.	[]		CoW	Speech	1	1.13		uwp	
5a9c882f-7e20-467f-a680-4be872d31a72	1	5/28/2020 4:49:31 AM	user_other		Sure, what do you wanna remember?				[]		CoW	Speech	1	1.13		uwp	
5a9c882f-7e20-467f-a680-4be872d31a72	2	5/28/2020 4:49:37 AM	user	Play football.		NOTSURE	other_domain	Play football.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5a9c882f-7e20-467f-a680-4be872d31a72	3	5/28/2020 4:49:37 AM	user_other		Sure thing, When do you wanna be reminded?				[]		CoW	Speech	1	1.13		uwp	
5aaec14c-c50b-4890-8946-5f36915ae299	0	5/14/2020 12:30:11 PM	user	Remind me to complete my task next week at 6:00 PM.	Great. I'll remind you  Mon, 18 May • 6:00 PM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>complete my task</reminder_text> <start_date>next week</start_date> at <start_time>6:00 PM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
5aba8a35-dc40-4869-9d15-fc20aeec9413	0	5/28/2020 7:33:35 AM	user	New reminder have lunch at 11:00 AM.	Sorry, I'm not able to help with this one yet.	REMINDER	create_single_reminder	New reminder <reminder_text>have lunch</reminder_text> at <start_time>11:00 AM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
5ad9d8b1-8560-4765-9b36-fa2187d33641	0	5/28/2020 6:42:32 PM	user	What can you ask?	I’ve got this for you on what can you ask.	NOTSURE	other_domain	What can you ask?	[]		CoW	Speech	1	1.13		uwp	
5b0ada08-3e98-4075-ac50-09459433d68f	0	5/26/2020 4:52:06 PM	user	Take spelling.	According to how do you spell.com, The Correct spelling is: taking. Common misspellings of the word taking are: tkaing. taking in french. taking in spanish. taking in german. taking in italian.	NOTSURE	other_domain	Take spelling.	[]		CoW	Speech	1	1.13		uwp	
5b0b9085-87cf-49d0-8655-f5c3f4d6a22b	0	5/22/2020 3:25:23 PM	user	Repeat.	OK. I'll remind you  Today • 8:27 AM . {EarconSuccess}	COMMON	repeat	repeat	[]		CoW	Speech	5	1.13		uwp	
5b0d192d-1e68-45e7-b00e-9d3e82dd9bda	0	5/13/2020 7:04:13 PM	user	Hey Cortana sing me a bad song.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Hey Cortana sing me a bad song.	[]		CoW	Speech	12	1.13		uwp	
5b1f254c-361f-4011-b0f6-da845cf4dc79	0	5/14/2020 7:09:05 AM	user	Add a calendar event insider tomorrow at 10:00 AM with Sha Li.	Which Sha Li do you wanna meet with? The Sha Li, the Sha Li, or the Sha Liu?	CALENDAR	create_calendar_entry	Add a calendar event <title>insider</title> <start_date>tomorrow</start_date> at <start_time>10:00 AM</start_time> with <contact_name>Sha Li</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
5b1f254c-361f-4011-b0f6-da845cf4dc79	1	5/14/2020 7:09:14 AM	user_other	First one.	Here's what I have. Should I schedule this?				[]		CoW	Speech	1	1.13		uwp	1
5b1f254c-361f-4011-b0f6-da845cf4dc79	2	5/14/2020 7:09:22 AM	user_other	No.	So, change the title, time, or attendee?				[]		CoW	Speech	1	1.13		uwp	1
5b1f254c-361f-4011-b0f6-da845cf4dc79	3	5/14/2020 7:09:29 AM	user_other	Change the title.	Alright, what do you wanna call your event?				[]		CoW	Speech	1	1.13		uwp	1
5b1f254c-361f-4011-b0f6-da845cf4dc79	4	5/14/2020 7:09:37 AM	user_other	Test meetings.	Here's what I have. Should I schedule this?				[]		CoW	Speech	1	1.13		uwp	1
5b1f254c-361f-4011-b0f6-da845cf4dc79	5	5/14/2020 7:09:46 AM	user_other		Here's what I have. Should I schedule this?				[]		CoW	Speech	1	1.13		uwp	1
5b1f254c-361f-4011-b0f6-da845cf4dc79	6	5/14/2020 7:09:53 AM	user_other	Yes.	Got it. {EarconSuccess}				[]		CoW	Speech	1	1.13		uwp	1
5b23572e-b86d-45f0-aa4a-18610e2b6c58	0	5/20/2020 9:40:43 PM	user	Is there a thunderstorm tomorrow?	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Is there a thunderstorm tomorrow?	[]		CoW	Speech	2	1.13		uwp	
5b2b7cfd-9452-475f-8b20-651af4f681e5	0	5/26/2020 6:34:20 PM	user	Hey Cortana is it going to rain tomorrow.	No, don't expect rain. The forecast tomorrow shows a high of 71 and a low of 54.	NOTSURE	other_domain	Hey Cortana is it going to rain tomorrow.	[]		CoW	Speech	1	1.13		uwp	
5b2df549-cd44-45a1-92f8-133df1a35617	0	5/11/2020 7:42:38 PM	user	Set up a meeting with Rich Mains for this afternoon.	OK, Here's what I have. Should I schedule this?	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Rich Mains</contact_name> for <start_time>this afternoon</start_time>.	[]		CoW	Speech	1	1.13		uwp	
5b2df549-cd44-45a1-92f8-133df1a35617	1	5/11/2020 7:42:47 PM	user	No.	Alright, change the title, time, or attendee?	CALENDAR	reject	No.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5b2df549-cd44-45a1-92f8-133df1a35617	2	5/11/2020 7:42:55 PM	user	Cancel.	Canceled	CALENDAR	cancel	Cancel.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
5b368977-01a8-48db-bfb0-721f8cbab422	0	5/20/2020 6:06:59 PM	user	Netherland time.	It's  8:07 PM  in  Netherlands .	NOTSURE	other_domain	Netherland time.	[]		CoW	Speech	1	1.13		uwp	
5b466ba2-b9e7-4ad9-8de9-a211872cd6c6	0	5/14/2020 2:55:49 AM	user	Could you show me what tasks I have?	I'm sorry, but I can't help with that yet.	MYSTUFF	find_my_stuff	Could you show me what <data_type>tasks</data_type> I have?	[]		CoW	Speech	1	1.13		uwp	
5b6ee572-18f9-4492-8901-b35bc662e311	0	5/7/2020 9:17:26 PM	user	Previous song for me.	I'm sorry, I can't control your music here.	NOTSURE	other_domain	Previous song for me.	[]		CoW	Speech	1	1.13		uwp	
5ba9071f-50cc-4547-8636-706b56767b49	0	5/7/2020 6:52:51 PM	user	Join my meeting.		CALENDAR	connect_to_meeting	Join my meeting.	[]		CoW	Speech	2	1.13		uwp	
5ba9071f-50cc-4547-8636-706b56767b49	1	5/7/2020 6:52:52 PM	user_other		Which meeting would you like to join?				[]		CoW	Speech	2	1.13		uwp	
5ba9071f-50cc-4547-8636-706b56767b49	2	5/7/2020 6:52:59 PM	user_other	The first one.	. 				[]		CoW	Speech	2	1.13		uwp	1
5bac0ef8-eccb-44be-b215-f2fe58aadf9b	0	5/28/2020 3:25:14 PM	user	What is the Microsoft stock worth?	Microsoft's market cap is 1376.9 billion US Dollars.	NOTSURE	other_domain	What is the Microsoft stock worth?	[]		CoW	Speech	1	1.13		uwp	
5baf5ca0-7603-4bc9-a7f4-3e413f8bc23f	0	5/29/2020 5:52:08 PM	user	What's the weather gonna be like tomorrow?	Sorry! Something went wrong. Please try again later.	NOTSURE	other_domain	What's the weather gonna be like tomorrow?	[]		CoW	Speech	1	1.13		uwp	
5bb4fad3-ab7c-4c93-8589-d7c8f5b3c2e8	0	5/26/2020 1:57:00 PM	user	Where is my next meeting?	As far out as I can see, you don't have any events coming up.	CALENDAR	find_calendar_where	where is my <start_time>next</start_time> meeting	[]		CoW	Speech	1	1.13		uwp	
5bc30a02-765b-4512-84eb-d8ddcdae2d0c	0	5/14/2020 5:53:31 AM	user	Set an alarm for 9:00 AM.	Alright, I've turned on your alarm for  9:00 AM .	ALARM	set_alarm	set an alarm for <start_time>9:00 am</start_time>	[]		CoW	Speech	1	1.13		uwp	
5bef2f21-1ace-482e-b952-ff586613056b	0	5/29/2020 11:02:23 PM	user	How do you say hello in Icelandic?	here's how to say hello in Icelandic.	NOTSURE	other_domain	How do you say hello in Icelandic?	[]		CoW	Speech	1	1.13		uwp	
5c5983d8-7410-4402-bb74-f2a9442adbc5	0	5/15/2020 5:58:44 PM	user	What's 58 degrees F in?	58  degree fahrenheit is approximately  14.44   degree celsius .	NOTSURE	other_domain	What's 58 degrees F in?	[]		CoW	Speech	1	1.13		uwp	
5c8fa2bf-d403-4a8c-bcdb-807f0d83b771	0	5/14/2020 6:50:05 AM	user	Open microsoft.com.	I'm sorry, I can't pull up websites here, but I can open apps.	NOTSURE	other_domain	Open microsoft.com.	[]		CoW	Speech	1	1.13		uwp	
5cdb3f04-7f22-45bf-bf6e-b20ea9015ae0	0	5/8/2020 6:30:51 AM	user	ECO this.	According to wikipedia.org, ECO: A Covenant Order of Evangelical Presbyterians is an evangelical Presbyterian denomination in the United States.	NOTSURE	other_domain	ECO this.	[]		CoW	Speech	1	1.13		uwp	
5d20e7ea-2681-455d-a83e-3446759f30b3	0	5/29/2020 4:18:16 PM	user	Hey Cortana what meetings do I have today.	I'm finding 6 events for today.	CALENDAR	find_calendar_entry	Hey Cortana what meetings do I have <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
5d50d710-3874-4459-b71b-2c92f133dddb	0	5/9/2020 10:26:52 PM	user	Add have fun at 4:00 PM.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Add have fun at 4:00 PM.	[]		CoW	Speech	1	1.13		uwp	
5d59fd3d-4e2e-4bda-bb11-edda474117f7	0	5/29/2020 1:25:05 AM	user	What's my day look like tomorrow?	I see 12 events for tomorrow.	CALENDAR	find_calendar_entry	what's my day look like <start_date>tomorrow</start_date>	[]		CoW	Speech	1	1.13		uwp	
5d7f72cf-b01a-4281-abee-fcc39fefc70f	0	5/21/2020 12:28:39 PM	user	Set reminder of 426th may at 6:00 PM to send Mail to David regarding findings.	Sorry I don't know the answer to this one, but I'm learning.	REMINDER	create_single_reminder	Set reminder of 426th <start_date>may</start_date> at <start_time>6:00 PM</start_time> to <reminder_text>send Mail to David regarding findings</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
5d954fb3-3a35-4f87-b45b-53871be34f94	0	5/5/2020 11:53:13 PM	user	Search for red sticker computer Violet.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Search for red sticker computer Violet.	[]		CoW	Speech	1	1.13		uwp	
5d9d9339-0a6c-4d01-8923-5895987c2bbf	0	5/28/2020 7:34:18 AM	user	Read my emails.	Sorry, I'm not able to help with this one yet.	EMAIL	search_email	Read my <message_type>emails</message_type>.	[]		CoW	Speech	1	1.13		uwp	
5d9fd03e-9305-4842-8fb0-17a8861ffa92	0	5/22/2020 6:22:03 PM	user	Are black people inferior as erase?	Sorry, I'm not able to help with this one yet.	NOTSURE	non_sense	Are black people inferior as erase?	[]		CoW	Speech	1	1.13		uwp	
5da0518b-f86e-4914-91ce-ad3d5d1576cf	0	5/4/2020 10:57:08 PM	user	Microsoft what time is it.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Microsoft what time is it.	[]		CoW	Speech	2	1.13		uwp	
5daa7f21-af87-4ff6-ae47-d81618d54bd0	0	5/26/2020 6:32:47 PM	user	Hey Cortana what are my reminders for this afternoon.		REMINDER	find_reminder	Hey Cortana what are my reminders for <start_time>this afternoon</start_time>.	[]		CoW	Speech	1	1.13		uwp	
5daa7f21-af87-4ff6-ae47-d81618d54bd0	1	5/26/2020 6:32:50 PM	user_other		I found 6 reminders for this afternoon.				[]		CoW	Speech	1	1.13		uwp	
5dbdd1f1-2ea1-4642-bbd0-b7a260b5f5be	0	5/5/2020 10:59:49 AM	user	Open OneNote.	Here’s a list from office.com for open onenote.	ONDEVICE	open_application	open <app_name>onenote</app_name>	[]		CoW	Speech	2	1.13		uwp	
5dc43b33-3d93-4af9-9909-5bb0571b4f6b	0	5/13/2020 5:43:29 AM	user	Who are you?	Cortana. I'm your personal assistant.	WEB	web_other	who are you	[]		CoW	Speech	2	1.13		uwp	
5de0f2f1-a3c4-4415-bb0c-9f17c11e5543	0	5/4/2020 8:17:30 PM	user	You're moving image and trying.	Sorry, I'm not able to help with this one yet.	NOTSURE	non_sense	You're moving image and trying.	[]		CoW	Speech	1	1.13		uwp	
5de7c549-2bad-4afa-9b3b-a818ef46da8c	0	5/27/2020 2:49:50 PM	user	What do you think of point Americans?	Of all the questions you could have asked…	NOTSURE	other_domain	What do you think of point Americans?	[]		CoW	Speech	1	1.13		uwp	
5e12e974-a3e4-4ef5-a3a4-fce2f1d6d3d4	0	5/20/2020 8:44:45 PM	user	Add butter to my contact list.	Sorry, I can't help with that.	NOTSURE	other_domain	Add butter to my contact list.	[]		CoW	Speech	1	1.13		uwp	
5e2284dd-54bb-4534-9b7d-d9bd3bc5e9bb	0	5/15/2020 9:00:31 PM	user	Hey Cortana what is Stephen King's new book.	I found 50 results, including The Institute, Elevation and The Outsider	NOTSURE	other_domain	Hey Cortana what is Stephen King's new book.	[]		CoW	Speech	1	1.13		uwp	
5e233601-c774-4533-b08a-3c20c1554f6a	0	5/19/2020 10:33:03 AM	user	Cancel remind me to cancel my afternoon meetings.		REMINDER	turn_off_reminder	Cancel remind me to <reminder_text>cancel my afternoon meetings</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
5e233601-c774-4533-b08a-3c20c1554f6a	1	5/19/2020 10:33:06 AM	user_other		You have 36 reminders set. To cancel one of them, open Microsoft To Do and cancel it there.				[]		CoW	Speech	1	1.13		uwp	
5e2ea52d-5425-44f2-85e1-514a1f175890	0	5/9/2020 11:36:17 PM	user	What's the price of 2016 Forester?	The MSRP of 2016 subaru forester starts from 22,395 USD	NOTSURE	other_domain	What's the price of 2016 Forester?	[]		CoW	Speech	2	1.13		uwp	
5e464be2-df30-4b03-a015-3b4bae292e7a	0	5/14/2020 10:35:11 PM	user	Hey Cortana hey Cortana raise the temperature by 1 degrees.	Sorry, I can't control your home devices here.	NOTSURE	other_domain	Hey Cortana hey Cortana raise the temperature by 1 degrees.	[]		CoW	Speech	1	1.13		uwp	
5e689709-948f-4c3d-9908-dc22ba5bed28	0	5/22/2020 12:18:35 AM	user	Working.	Sorry I don't know the answer to this one, but I'm learning.	WEB	web_other	working	[]		CoW	Speech	1	1.13		uwp	
5e711ece-dcb8-49d6-b1cc-27e60868bce0	0	5/4/2020 7:06:47 PM	user	I have some pain in my heart.	According to webmd.com, Pain, pressure, or a squeezing feeling in your chest is a classic sign of a heart attack. It means your heart isn't getting enough oxygen from your blood. It usually hurts worse when you're active.	NOTSURE	other_domain	I have some pain in my heart.	[]		CoW	Speech	1	1.13		uwp	
5e878c28-728b-4bef-89a4-72456e73a1fc	0	5/28/2020 8:12:14 PM	user	Give me a clever bird.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	non_sense	Give me a clever bird.	[]		CoW	Speech	3	1.13		uwp	
5e919874-70f7-4caa-a6a9-4b9aee441893	0	5/12/2020 9:17:29 PM	user	How do I get to the pink door?	You can drive to  Pink Door  via  WA-509 N  and  WA-99 N  in 26 minutes. It's around 13 miles away.	NOTSURE	other_domain	How do I get to the pink door?	[]		CoW	Speech	3	1.13		uwp	
5e9292aa-562d-4fd0-9554-4a1150492865	0	5/27/2020 6:40:14 PM	user	Do you know Telugu?	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Do you know Telugu?	[]		CoW	Speech	1	1.13		uwp	
5e9d0115-0736-4fe3-8721-6ea14e5be684	0	5/11/2020 12:23:17 PM	user	Did I miss any meetings today?		CALENDAR	find_calendar_entry	Did I miss any meetings <start_date>today</start_date>?	[]		CoW	Speech	1	1.13		uwp	
5e9d0115-0736-4fe3-8721-6ea14e5be684	1	5/11/2020 12:23:18 PM	user_other		I see 2 events for today.				[]		CoW	Speech	1	1.13		uwp	
5eba86dd-da6c-479c-929f-48d93b04a455	0	5/4/2020 6:58:16 PM	user	Weather in Chennai.	Right now, it's clear and 85 in  Chennai, Tamil Nadu . The forecast shows mostly sunny skies with a low of 82.	NOTSURE	other_domain	Weather in Chennai.	[]		CoW	Speech	1	1.13		uwp	
5ebf3b4a-e744-4e94-bde7-ebfa1361f310	0	5/13/2020 7:44:21 PM	user	Hey Cortana do I have anything with messages.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Hey Cortana do I have anything with messages.	[]		CoW	Speech	1	1.13		uwp	
5ec1d318-c419-4fe0-afc6-dd1858f06b20	0	5/18/2020 7:48:49 AM	user	Play drugs by Adam Jensen.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Play drugs by Adam Jensen.	[]		CoW	Speech	1	1.13		uwp	
5ec1f12b-3155-4185-822f-f11ad5e84722	0	5/5/2020 11:36:00 AM	user	Set up quiet hours.	Here’s a list from dottech.org for set up quiet hours.	NOTSURE	other_domain	Set up quiet hours.	[]		CoW	Speech	1	1.13		uwp	
5ed11bd7-39e9-45c4-8ea1-f5d82c2198e6	0	5/28/2020 3:25:28 PM	user	Cortana can you open my.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Cortana can you open my.	[]		CoW	Speech	1	1.13		uwp	
5edf1b9f-5b56-42a6-9b38-bd55c6982f08	0	5/15/2020 2:22:04 PM	user	Remind me to wash the truck tomorrow at 10:00 AM.	Got it. I'll remind you  Tomorrow • 10:00 AM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>wash the truck</reminder_text> <start_date>tomorrow</start_date> at <start_time>10:00 AM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
5ee8d0de-62bf-4aab-836a-09baa1b0a1f6	0	5/13/2020 7:05:07 PM	user	One euro to $1.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	One euro to $1.	[]		CoW	Speech	1	1.13		uwp	
5eece9d4-7a33-4a0e-87e1-80393a49be58	0	5/12/2020 3:34:48 PM	user	Now for some reason Cortana start listening.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Now for some reason Cortana start listening.	[]		CoW	Speech	1	1.13		uwp	
5f1d28cf-a6e1-4a49-9cb6-313211d10707	0	5/20/2020 11:13:25 PM	user	Hey Cortana create a meeting with Sha Li.	Which Sha Li do you wanna meet with? The Sha Li, the Sha Li, or the Sha Liu?	CALENDAR	create_calendar_entry	Hey Cortana create a meeting with <contact_name>Sha Li</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
