TurnNumber	PreviousTurnIntent	query	intent
0		Share the excel newest in the meeting	file_share
0		show my most recent archives	file_search
0		Go to my spreadsheet	file_navigate
0		Share brownbag word I have recently opened with the chat	file_share
0		Cortana open that documentation.	file_open
0		file with the name of wake brother up	file_search
0		show with my meeting participants in 11AM	file_share
0		powerpoint feijo qarsimbay opened	file_search
0		please bring up the that was closed document	file_navigate
0		download this deck	file_download
TurnNumber	PreviousTurnIntent	query	intent
0		find hp surestart	file_search
0		where's file explorer	file_search
0		file titled tv create of type vsdx	file_search
0		Open preview test plan document document recently	file_open
0		find friday's note	file_search
0		Please open the my lt review document	file_open
0		Navigate for powerpoint deck	file_navigate
0		Open bite frameworx Cortana file.	file_open
0		find documents I created yesterday	file_search
0		download voice skills word	file_download
0		cortana share tax file on this meeting attendees	file_share
0		Connect me with Facebook please	file_other
0		Can you please open document I last edited?	file_open
0		show me the excel I was working on	file_search
0		show with meeting tomorrow	file_share
0		Hey could you please direct me to the my last files I last edited?	file_navigate
0		pegleg docu	file_search
0		I want the document to be opened which recent.	file_open
0		0	file_other
0		Cortana open my bills doucments again	file_open
0		I've recently used a document , please open the document.	file_open
0		Walmart.com	file_other
0		notes found	file_search
0		open files I had up before.	file_open
0		Retrieve what I was just working on and open it up.	file_open
0		Can you please open the document I had been working on?	file_open
0		FIND EMAIL LIST	file_search
0		Show me my PowerPoint files.	file_search
0		Open Microsoft customer presentation	file_open
0		Open the document I've recently used	file_open
0		the daddy list	file_search
0		show my photos from April 2015	file_search
0		Show me my recent files.	file_search
0		Open powerpoint ship room	file_open
0		share file with meeting tomorrow	file_share
0		sharefile with my 11AM meeting participants	file_share
0		saving lt review paper	file_download
0		Cortana opening my deployment timeline deck again	file_open
0		save payroll memos	file_download
0		Cortana open tax paper.	file_open
0		please release the document I updated.	file_open
0		opening the file brownbag	file_open
0		Yes I did.	file_other
0		vssx ortigosa edited	file_search
0		Cortana opens the ppt document I was last working on	file_open
0		open a file deployment timeline	file_open
0		Open this paper	file_open
0		go to downloads	file_navigate
0		Navigate of files	file_navigate
0		microsoft excel workbook	file_search
0		Show of my ppt	file_search
0		hey cortana. share insurance paper recent in shiproom meeting	file_share
0		Show in my spreadsheet	file_search
0		find documents over a	file_search
0		Open the file.	file_open
0		CenturyLink email	file_other
0		Pull up the Ravenswood Income spreadsheet.	file_navigate
0		can you find the guess what by bizemont hamau chanteclerc	file_search
0		file called work list of type Docs	file_search
0		Can you opened my I had up before file for me	file_open
0		hey cortana. share that I created file in this meeting attendees	file_share
0		Cortana continue to work on document last opened	file_open
0		cortana share lt review word with the tomorrow conversation	file_share
0		Documents I wrote in Dec 2016 	file_search
0		DOC-20171116-WA0004(1).pdf	file_search
0		Pull up a document I was creating	file_navigate
0		keep deployment timeline file	file_download
0		Bring up the war doc I worked on last night.	file_navigate
0		download that downloaded files	file_download
0		Hey could you resume the document I previously worked on?	file_open
0		Open the document that I just edited	file_open
0		sharefile with chat 10 pm on Wednesday	file_share
0		file with the title of bring serge's stuff of type vstm	file_search
0		Open my recent files.	file_open
0		Pictures of pressure panel.	file_other
0		File answer in STCI Sharepoint 	file_search
0		Share insurance powerpoint deck I used most recently with the chat	file_share
0		Cortana open last weeks powerpoint deck file	file_open
0		Cortana brought up the document I was working on before the telephone interrupted me.	file_navigate
0		file called eric and wife walked by fogwell plachetsky	file_search
0		show the files most recently used this last week.	file_search
0		ppts walked by least champions league matches	file_search
0		Open Cortana in teams file.	file_open
0		Open the document last active	file_open
0		notebook titled montrose prom	file_search
0		Open the PowerPoint I was working on.	file_open
0		find meeting reports	file_search
0		Hey show me my I last edited edits	file_search
0		send you the document	file_share
0		Open and paper newest	file_open
0		Open and paper I was editing	file_open
0		Cortana open the downloads document last active	file_open
0		Share workplace document I had been working on using the meeting attendees	file_share
0		Cortana bringing up my that I created Word.	file_navigate
