TurnNumber	PreviousTurnIntent	query	intent
0		Open tab the voice skills channel	teamspace_showtab
0		Show team bot	teamspace_navigate
0		remove Anna Green from a team	teamspace_removemember
0		Open the tab on the channel	teamspace_showtab
0		go to organize jay	teamsuser_checkorg
0		Stop presentation of	stop_presenting
0		set my status to busy	teamsuser_setstatus
0		Hey show me my I updated changes	file_navigate
0		visit my feed	teamsuser_showactivity
0		Copy links to personal tab of the chat	teamspace_sharetab
0		go to the canal in bot team	teamspace_navigate
0		display my activity	teamsuser_showactivity
0		Remove man from Event hub team	teamspace_removemember
0		set my status of XYZ	teamsuser_setstatus
0		share this tab to Jacob	teamspace_sharetab
0		go to the organization of jay ongg	teamsuser_checkorg
0		Add link to this tab in the meeting	teamspace_sharetab
0		Hey can you show me the files I used most recently this last week?	file_navigate
0		What is a shortcut keys?	teamspace_showhotkey
0		Favorite teams designers squad	teamspace_favorite
0		Copy link to files tab of the message	teamspace_sharetab
0		Share most recently used deck I worked on to the meeting participants	file_share
0		showing me saved items	teamsuser_showactivity
0		Share tax deck	file_share
0		Hey show me my I was composing edits	file_navigate
0		disable all	mute_participant
0		go to slide 11	goto_slide
0		Navigate canal the	teamspace_navigate
0		showing me this tab	teamspace_showtab
0		open the document I is working on today to page one.	file_open
0		teams questions	teamspace_help
0		Close blackboard	hide_whiteboard
0		I need to view my I was using files.	file_navigate
0		Finish presentation of	stop_presenting
0		Finish submit	stop_presenting
0		Cortana see my I've recently used files.	file_navigate
0		project LT review deck	start_presenting
0		launch the presentation	start_presenting
0		search voice skills tap program	teamspace_search
0		open the paper recent today.	file_open
0		Open this tab of this channel	teamspace_showtab
0		What teams alice in?	teamsuser_checkorg
0		present the LT review deck	start_presenting
0		Show about Europe sliding	goto_slide
0		reopening the last document I was working on recently.	file_open
0		display mentions activity	teamsuser_showactivity
0		opening the document I was editing this last week.	file_open
0		go the voice skills	teamspace_navigate
0		view my unread	teamsuser_showactivity
0		Share the Word	file_share
0		Please show me my I was editing file , Cortana	file_navigate
0		go to roger's organizational chart	teamsuser_checkorg
0		Remove people from this team	teamspace_removemember
0		Go of my download	file_navigate
0		Show results of " all hands deck "	teamspace_search
0		show me the files I was creating last weeks.	file_navigate
0		what is my newly opened files	file_navigate
0		sent teams feedback	teamspace_sendfeedback
0		Show me unread	teamsuser_showactivity
0		Navigate for my I was working on recently files	file_navigate
0		budget slip	goto_slide
0		re-open the last document I uploaded.	file_open
0		Open insurance word	file_open
0		display at mentions activities	teamsuser_showactivity
0		shared file with jay ongg	file_share
0		Add links to this channel here	teamspace_sharechannel
0		add roger of the Cortana group	teamspace_addtoteam
0		go to alice in activity	teamsuser_showactivity
0		share the tab to John	teamspace_sharetab
0		add voice skills canal link to the chat	teamspace_sharechannel
0		open groups help	teamspace_help
0		browse the Event hub team	teamspace_navigate
0		support for teams	teamspace_help
0		Stop following voice skills canal	teamspace_unfollow
0		Send comments	teamspace_sendfeedback
0		Bring up the document file that I was working on	file_navigate
0		Send this tab to jay	teamspace_sharetab
0		Copy links to onenote tab of this chat	teamspace_sharetab
0		Go rear slide	slide_back
0		Remove this canal from my followed list	teamspace_unfollow
0		Do Intelligent Communications team members include John?	teamspace_checkmember
0		Is alice section of johnson test group team?	teamspace_checkmember
0		help for clubs	teamspace_help
0		Open the document that most recent	file_open
0		open teams assist	teamspace_help
0		go to alice the org structure	teamsuser_checkorg
0		demonstrate feed	teamsuser_showactivity
0		Hey could you please direct me in my last files that was closed?	file_navigate
0		follow this channel	teamspace_follow
0		Pull on the deck	start_presenting
0		share that I created file with Jacob	file_share
0		I was editing a document , then open the document.	file_open
0		view at mentions	teamsuser_showactivity
0		open the document I just edited today.	file_open
0		Please bring back up the last document I are open	file_navigate
0		Mute everybody	mute_participant
0		show alice conversation	teamsuser_openchat
0		What is a shortcut key?	teamspace_showhotkey
0		Show table	show_whiteboard
0		Copy links files tab in the message	teamspace_sharetab
0		Show me to my files	file_navigate
0		Open the powerpoint deck I was editing	file_open
0		Find the paper I was only working on and open it please.	file_open
0		show me files recently.	file_navigate
0		adds a new person to the voice skills	teamspace_addtoteam
0		Cortana display the document that was closed.	file_navigate
0		Add links this channel here	teamspace_sharechannel
0		Exit presenting	stop_presenting
0		Share the link to channels jay ongg	teamspace_sharechannel
0		Share onenote tab with roger	teamspace_sharetab
0		Show the planning show	start_presenting
0		please visit my I was working on recently file.	file_navigate
0		Open the paper that I had up before	file_open
0		share personal tab to John	teamspace_sharetab
0		reopening the last document newest.	file_open
0		show John org chart	teamsuser_checkorg
0		Mute everybody	mute_participant
0		what are my newly opened files	file_navigate
0		saving tax image	file_download
0		Go for slide right before this	slide_back
0		Send personal tab in jay ongg	teamspace_sharetab
0		Give me details alice's org	teamsuser_checkorg
0		share a file with alice	file_share
0		Give comments	teamspace_sendfeedback
0		navigating to where I was mentioned	teamsuser_showactivity
0		Is John member of that group?	teamspace_checkmember
0		Open onenote tab , in the channel	teamspace_showtab
0		Go to this channel	teamspace_navigate
0		download workplace excel	file_download
0		set my Status in available	teamsuser_setstatus
0		Give me info about jay ongg's org	teamsuser_checkorg
0		Go of team this	teamspace_navigate
0		Share the download most recent with the meeting	file_share
0		Access Event hub squad	teamspace_navigate
0		Jump to about Europe slide	goto_slide
0		Add this channel favorites	teamspace_favorite
0		Please opening the last document I was creating	file_open
0		Navigate in this channel	teamspace_navigate
0		Hey Cortana I need to continue with the paper I have recently opened.	file_open
0		I need help on Teams	teamspace_help
0		Open my I was working on I had up before draft I was working on I had up before	file_open
0		Show the blackboard	show_whiteboard
0		Change my condition	teamsuser_setstatus
0		go the very end slide	goto_slide
0		Send this tab in alice	teamspace_sharetab
0		display my at mentions	teamsuser_showactivity
0		What are the files I the last working on	file_navigate
0		Is jay ongg on the team?	teamspace_checkmember
0		Go to the slide number first	goto_slide
0		Navigate to unread	teamsuser_showactivity
0		share a file with chat next	file_share
0		What team of alice in?	teamsuser_checkorg
0		Cortana continue working on the document last opened	file_open
0		Share the link to channel with jay	teamspace_sharechannel
0		Share the file on this meeting	file_share
0		I required to view my I had been working on files.	file_navigate
0		Share that pictures I had been working on using 11AM meeting	file_share
0		Remove individual the team	teamspace_removemember
0		Join the crew	teamspace_jointeam
0		shows me where I was mentioned	teamsuser_showactivity
0		I needs help with Teams	teamspace_help
0		Add the channel to bookmarks	teamspace_favorite
0		Hey show me my recently modifications	file_navigate
0		track this channel	teamspace_follow
0		Add a new person for the Event hub	teamspace_addtoteam
0		Pull up the paper recent	file_navigate
0		Unfollow voice skills squad	teamspace_unfollow
0		Open group	teamspace_navigate
0		Hey can you reopen the document I previously worked on?	file_open
