TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		documents from jim boyle with vst attachments	files							AttachmentData_modifiy.tsv
0		searching file from janet containing spreadsheets attachments	files							AttachmentData_modifiy.tsv
0		list out all files that have attachments on them	files							AttachmentData_modifiy.tsv
0		document with attachments received between may 5 2019 and may 20 2019	files							AttachmentData_modifiy.tsv
0		file from july with vss attachments	files							AttachmentData_modifiy.tsv
0		document from colton with an attachment	files							AttachmentData_modifiy.tsv
0		find documents attachments	files							AttachmentData_modifiy.tsv
0		files about payslip with attachment	files							AttachmentData_modifiy.tsv
0		document that has spec attachments	files							AttachmentData_modifiy.tsv
0		i need file with attachments received last week	files							AttachmentData_modifiy.tsv
0		file with attachment on dancing	files							AttachmentData_modifiy.tsv
0		from tim slides attachments	files							AttachmentData_modifiy.tsv
0		file featuring attachments	files							AttachmentData_modifiy.tsv
0		find documents to meghan with an attachment	files							AttachmentData_modifiy.tsv
0		file from greg with attachment about part	files							AttachmentData_modifiy.tsv
0		document from yesterday and today including attachments	files							AttachmentData_modifiy.tsv
0		file from christian and june with attachment	files							AttachmentData_modifiy.tsv
0		attachment with realtor files	files							AttachmentData_modifiy.tsv
0		locate and open attachments from my file last august	files							AttachmentData_modifiy.tsv
0		i want to see any documents with attachments	files							AttachmentData_modifiy.tsv
0		could you show me document that have an docs attachment	files							AttachmentData_modifiy.tsv
0		find holiday onenote attachments from brad	files							AttachmentData_modifiy.tsv
0		files correspondence with attachment	files							AttachmentData_modifiy.tsv
0		files from carl to carol with attachments	files							AttachmentData_modifiy.tsv
0		december documents with xlsx attachment	files							AttachmentData_modifiy.tsv
0		file with large attachments	files							AttachmentData_modifiy.tsv
0		attachment workbook from youngs	files							AttachmentData_modifiy.tsv
0		attachment sent ppts	files							AttachmentData_modifiy.tsv
0		file from donny with accounting attachment	files							AttachmentData_modifiy.tsv
0		file with invoice attachment	files							AttachmentData_modifiy.tsv
0		decks attachment from goku	files							AttachmentData_modifiy.tsv
0		need attachment files	files							AttachmentData_modifiy.tsv
0		files received between january 1 and march 1 with attachments	files							AttachmentData_modifiy.tsv
0		waynes document from october with attachments	files							AttachmentData_modifiy.tsv
0		file that contain attachments from lydia	files							AttachmentData_modifiy.tsv
0		files receive last march 1 and march 3 with attachment	files							AttachmentData_modifiy.tsv
0		documents with attachments about school from january 2020	files							AttachmentData_modifiy.tsv
0		document written by joyce with attachment	files							AttachmentData_modifiy.tsv
0		attachments in files	files							AttachmentData_modifiy.tsv
0		files with attachment from last two weeks	files							AttachmentData_modifiy.tsv
0		could you show me file from amy containing an attachment	files							AttachmentData_modifiy.tsv
0		attachment onenotes from youngs	files							AttachmentData_modifiy.tsv
0		documents that contain attachments	files							AttachmentData_modifiy.tsv
0		files sent from ana mendes with attachments from three weeks ago	files							AttachmentData_modifiy.tsv
0		file with ppts attachment	files							AttachmentData_modifiy.tsv
0		file with attachment inside	files							AttachmentData_modifiy.tsv
0		vacation planning files from tori with attachments sent from last month	files							AttachmentData_modifiy.tsv
0		sent to joe with ics attachments	files							AttachmentData_modifiy.tsv
0		from cindy attachment pdf	files							AttachmentData_modifiy.tsv
0		file from jane to jon with attachment for new parking garage	files							AttachmentData_modifiy.tsv
0		document with attachment from month of june	files							AttachmentData_modifiy.tsv
0		look for attachments in files from nancy	files							AttachmentData_modifiy.tsv
0		received from sarah including attachment	files							AttachmentData_modifiy.tsv
0		i need to view files from jay with attachment	files							AttachmentData_modifiy.tsv
0		document from greg to vanessa about teaching with attachment	files							AttachmentData_modifiy.tsv
0		recent documents with attachments	files							AttachmentData_modifiy.tsv
0		document with attachment from june about music 323424rf fetf	files							AttachmentData_modifiy.tsv
0		look up documents from walter to vera with quarterly report attachment	files							AttachmentData_modifiy.tsv
0		files about office work attachment	files							AttachmentData_modifiy.tsv
0		last weeks document re anniversary with attachments	files							AttachmentData_modifiy.tsv
0		give me all attachment files	files							AttachmentData_modifiy.tsv
0		file sent from ana with attachments three weeks ago	files							AttachmentData_modifiy.tsv
0		cindys file with attachments	files							AttachmentData_modifiy.tsv
0		document with attachments please	files							AttachmentData_modifiy.tsv
0		files from fred to barney with attachments re rocks	files							AttachmentData_modifiy.tsv
0		show all recent documents with attachments	files							AttachmentData_modifiy.tsv
0		document from sally to kenisha with attachment	files							AttachmentData_modifiy.tsv
0		document attachment from jacqueline	files							AttachmentData_modifiy.tsv
0		file with presentations attachment from jack	files							AttachmentData_modifiy.tsv
0		carmens messages from last week with attachment	files							AttachmentData_modifiy.tsv
0		documents containing attachments	files							AttachmentData_modifiy.tsv
0		files with frog vdw attachment	files							AttachmentData_modifiy.tsv
0		png attachments document	files							AttachmentData_modifiy.tsv
0		file with attachment was incomplete	files							AttachmentData_modifiy.tsv
0		look for document received from connor with a power point attachment	files							AttachmentData_modifiy.tsv
0		files from tom about telephone with attachment	files							AttachmentData_modifiy.tsv
0		document with attachments from bridget to laney about birthday party	files							AttachmentData_modifiy.tsv
0		documents about football with attachment	files							AttachmentData_modifiy.tsv
0		received file with attachments	files							AttachmentData_modifiy.tsv
0		document with attachments february 8 through february 10	files							AttachmentData_modifiy.tsv
0		sent to bill with attachment	files							AttachmentData_modifiy.tsv
0		files featuring attachments	files							AttachmentData_modifiy.tsv
0		document from june 1st to june 3rd with attachments	files							AttachmentData_modifiy.tsv
0		show any documents that have attachments	files							AttachmentData_modifiy.tsv
0		document with link attachments from march 2	files							AttachmentData_modifiy.tsv
0		document with youtube excel attachments between april and may	files							AttachmentData_modifiy.tsv
0		show document containing attachments	files							AttachmentData_modifiy.tsv
0		file to jake with attachment	files							AttachmentData_modifiy.tsv
0		documents attachment from mom	files							AttachmentData_modifiy.tsv
0		document about payslip with attachment	files							AttachmentData_modifiy.tsv
0		files to thelma with attachments about dons birthday	files							AttachmentData_modifiy.tsv
0		from liza attachment pdfs	files							AttachmentData_modifiy.tsv
0		file with attachment on bears	files							AttachmentData_modifiy.tsv
0		mb assignment documents from gayatri with docs attachments	files							AttachmentData_modifiy.tsv
0		files that have an attachment that date from month of december	files							AttachmentData_modifiy.tsv
